STATE,longitude,latitude,wind_speed (m/s),distance_to_seashore (km),elevation (m),temperature (C),humidity (%),air_density (kg/m^3),,
KARNATAKA,77.50131098,18.06529301,4.386486,393.0733481,536,21,65,1.12,,
KARNATAKA,76.96407638,17.92630027,4.823332,396.1809815,625,21,65,1.12,,
KARNATAKA,77.07515949,18.02896229,4.514089,407.7017706,585,21,65,1.12,,
KARNATAKA,77.5770544,18.26700843,4.5525494,403.5586812,516,21,65,1.12,,
KARNATAKA,77.5611996,18.22090113,4.5045924,400.9557106,516,21,65,1.12,,
KARNATAKA,77.30742939,18.10407892,4.4501834,410.8955109,555,21,65,1.12,,
KARNATAKA,76.89384659,17.60697035,3.901603,376.8260478,481,21,65,1.12,,
KARNATAKA,77.51864492,17.96727541,4.974563,384.2222513,597,21,65,1.12,,
KARNATAKA,77.25653409,18.26246978,4.7919755,426.8547971,604,21,65,1.12,,
KARNATAKA,77.43764531,17.86361341,4.7619286,382.8245264,638,21,65,1.12,,
KARNATAKA,77.35687334,18.13921056,4.406608,409.7484425,545,21,65,1.12,,
KARNATAKA,76.97098683,17.72757249,4.59079,388.9045644,624,21,65,1.12,,
KARNATAKA,77.34261563,17.63977218,4.6613507,374.8942096,648,21,65,1.12,,
KARNATAKA,77.18873644,17.82635278,4.427621,400.4555287,635,21,65,1.12,,
KARNATAKA,77.27360398,18.22961441,4.500098,423.031839,573,21,65,1.12,,
KARNATAKA,77.46348317,18.13239194,4.681358,401.1389354,572,21,65,1.12,,
KARNATAKA,77.06359749,17.84222544,4.6133256,402.5166403,662,21,65,1.12,,
KARNATAKA,76.79570852,17.82795681,4.48439,375.5298335,588,21,65,1.12,,
KARNATAKA,76.88624341,17.6960317,3.9904666,379.2647946,587,21,65,1.12,,
KARNATAKA,76.96529795,17.86736169,4.761027,393.8272533,637,21,65,1.12,,
KARNATAKA,77.09485435,17.91904621,4.596104,408.6988488,626,21,65,1.12,,
KARNATAKA,77.18148735,17.69213398,4.539805,392.0375075,637,21,65,1.12,,
KARNATAKA,77.31269208,17.93505224,4.5103755,398.0001162,580,21,65,1.12,,
KARNATAKA,77.20200324,17.68027184,4.76503,389.5071986,650,21,65,1.12,,
KARNATAKA,77.61381146,17.88260177,5.0074067,370.4573805,603,21,65,1.12,,
KARNATAKA,77.42303718,17.72776828,4.430598,374.2638725,591,21,65,1.12,,
KARNATAKA,77.06319434,17.92859917,4.5906997,405.9844904,607,21,65,1.12,,
KARNATAKA,77.57681314,17.94186891,4.8417735,377.822572,566,21,65,1.12,,
KARNATAKA,77.26122002,18.05390922,4.7226086,410.7798432,595,21,65,1.12,,
KARNATAKA,77.14782236,17.65252679,4.323939,392.3387144,619,21,65,1.12,,
KARNATAKA,77.54888649,18.20601032,4.557567,400.6499856,537,21,65,1.12,,
KARNATAKA,77.27817143,17.65946196,4.4323945,381.6570844,618,21,65,1.12,,
KARNATAKA,76.88450799,17.86922365,4.785437,385.9716643,655,21,65,1.12,,
KARNATAKA,77.11362799,18.11357849,4.63674,413.626764,589,21,65,1.12,,
KARNATAKA,77.21851573,18.09143161,4.7484202,416.9179978,600,21,65,1.12,,
KARNATAKA,77.53393201,18.13157708,4.971826,395.8178518,594,21,65,1.12,,
KARNATAKA,77.24403363,17.73451159,4.4370923,389.5767927,618,21,65,1.12,,
KARNATAKA,77.244958,17.60679134,4.410954,381.0190112,591,21,65,1.12,,
KARNATAKA,77.4083078,18.16103846,4.6138654,407.5212967,564,21,65,1.12,,
KARNATAKA,77.39440226,18.02765843,4.4549823,398.3928305,549,21,65,1.12,,
KARNATAKA,77.33098738,18.25401769,4.8429,420.5707619,619,21,65,1.12,,
KARNATAKA,77.35747209,17.80257199,4.840344,384.8973398,591,21,65,1.12,,
KARNATAKA,77.17271357,17.81260676,4.478627,400.8516069,650,21,65,1.12,,
KARNATAKA,76.92967659,17.878603,4.7339005,390.7945715,622,21,65,1.12,,
KARNATAKA,77.00457799,18.04656533,4.3627024,400.775082,567,21,65,1.12,,
KARNATAKA,77.1060129,17.66925019,4.3308687,397.0229025,585,21,65,1.12,,
KARNATAKA,77.3741314,17.93011337,4.926404,392.7401733,658,21,65,1.12,,
KARNATAKA,76.95054712,18.09115116,4.353377,395.321048,563,21,65,1.12,,
KARNATAKA,77.1822882,17.89701046,4.62646,405.879851,616,21,65,1.12,,
KARNATAKA,77.04118818,17.81724068,4.6687784,399.3148012,655,21,65,1.12,,
KARNATAKA,77.32577644,18.14831215,4.3005023,412.8263121,543,21,65,1.12,,
KARNATAKA,76.89582194,17.79206456,4.5961742,383.9220644,651,21,65,1.12,,
KARNATAKA,77.5200077,18.09234573,4.593585,393.7718875,557,21,65,1.12,,
KARNATAKA,77.50709952,17.7825888,4.6642976,371.3781635,606,21,65,1.12,,
KARNATAKA,77.07874745,17.67362415,4.2739077,399.6605277,567,21,65,1.12,,
KARNATAKA,77.20097613,18.17639675,4.393509,424.6037688,564,21,65,1.12,,
KARNATAKA,77.08783895,17.70547569,4.5252237,400.927693,625,21,65,1.12,,
KARNATAKA,77.4456147,17.95594865,4.661852,389.0249478,612,21,65,1.12,,
KARNATAKA,77.42776878,18.00176355,4.5935087,393.8532563,561,21,65,1.12,,
KARNATAKA,77.31014948,18.17679546,4.374931,416.1969608,555,21,65,1.12,,
KARNATAKA,77.51058464,18.00531969,4.5108886,387.7465412,554,21,65,1.12,,
KARNATAKA,76.87873204,17.74771855,4.5688696,380.4832132,607,21,65,1.12,,
KARNATAKA,76.80720474,17.67209136,4.3346725,370.4771389,551,21,65,1.12,,
KARNATAKA,77.27440825,18.08285135,4.5082083,411.8847931,566,21,65,1.12,,
KARNATAKA,77.34971156,17.81905547,4.930771,386.6967628,581,21,65,1.12,,
KARNATAKA,76.92013478,17.83633599,4.7740064,388.108728,670,21,65,1.12,,
KARNATAKA,77.41067413,17.92397936,4.9287624,389.3947036,629,21,65,1.12,,
KARNATAKA,77.37866236,18.07090347,4.3511467,402.8757938,538,21,65,1.12,,
KARNATAKA,77.65822516,17.9388756,4.640408,371.4159136,529,21,65,1.12,,
KARNATAKA,77.52443381,17.83143708,4.8429556,373.5804264,635,21,65,1.12,,
KARNATAKA,77.56738976,17.87675374,4.85335,373.5992824,622,21,65,1.12,,
KARNATAKA,77.33934982,17.69378613,4.8355865,378.8299118,650,21,65,1.12,,
KARNATAKA,77.02637328,17.81597171,4.570023,397.7958434,650,21,65,1.12,,
KARNATAKA,77.3452127,17.82416151,5.011484,387.4250163,580,21,65,1.12,,
KARNATAKA,77.0471499,17.91932238,4.667743,404.0229928,621,21,65,1.12,,
KARNATAKA,77.04813334,17.8247422,4.5705147,400.2968971,661,21,65,1.12,,
KARNATAKA,77.44475022,17.81800551,4.7460313,378.9403417,614,21,65,1.12,,
KARNATAKA,77.51925056,18.18480888,4.745192,401.1226203,552,21,65,1.12,,
KARNATAKA,77.436492,17.86621562,4.8138924,383.106511,643,21,65,1.12,,
KARNATAKA,77.37649977,17.5991251,4.549642,369.3067666,645,21,65,1.12,,
KARNATAKA,77.43416212,18.20651392,4.487699,409.1352173,599,21,65,1.12,,
KARNATAKA,77.30152873,17.92404907,4.4597797,398.1010358,577,21,65,1.12,,
KARNATAKA,77.39375868,17.81162263,4.829126,382.5914574,630,21,65,1.12,,
KARNATAKA,77.03785124,17.99979696,4.634992,403.1982403,602,21,65,1.12,,
KARNATAKA,77.45242451,17.72772838,4.469524,371.8589113,605,21,65,1.12,,
KARNATAKA,76.91806618,17.83538204,4.6850395,387.8659682,666,21,65,1.12,,
KARNATAKA,77.52647632,17.91024922,4.922766,379.2988786,671,21,65,1.12,,
KARNATAKA,77.29529161,18.22967736,4.5052953,421.3851452,567,21,65,1.12,,
KARNATAKA,77.21685154,17.87587847,4.68473,401.5627813,611,21,65,1.12,,
KARNATAKA,77.48150801,18.17971783,4.9893656,403.5061919,608,21,65,1.12,,
KARNATAKA,77.19291609,17.61053501,4.516312,385.7415821,618,21,65,1.12,,
KARNATAKA,77.55029657,18.02095684,4.630993,385.9344309,547,21,65,1.12,,
KARNATAKA,77.40669697,17.6235096,4.254347,368.4104058,612,21,65,1.12,,
KARNATAKA,77.36928554,17.98758412,5.1755557,397.3607283,600,21,65,1.12,,
KARNATAKA,77.06189814,17.93697972,4.6538935,406.2081121,612,21,65,1.12,,
KARNATAKA,77.3040972,17.96697825,4.7409673,401.0063946,609,21,65,1.12,,
KARNATAKA,77.22884971,17.9175913,4.6288805,403.5189778,598,21,65,1.12,,
KARNATAKA,77.00622577,17.84430927,4.668088,396.9249892,647,21,65,1.12,,
KARNATAKA,77.6569557,17.93919336,4.640408,371.5362141,528,21,65,1.12,,
KARNATAKA,77.09392425,17.9411532,4.7315598,409.523748,611,21,65,1.12,,
KARNATAKA,77.31179102,18.16696491,4.3614407,415.320958,551,21,65,1.12,,
KARNATAKA,77.35614116,18.07084635,4.4612627,404.6139043,555,21,65,1.12,,
KARNATAKA,76.96527763,17.76370589,4.4156737,389.7023752,607,21,65,1.12,,
KARNATAKA,77.3331721,17.65686302,4.70907,376.840667,641,21,65,1.12,,
KARNATAKA,77.36710361,18.01625117,4.653514,399.6651378,568,21,65,1.12,,
KARNATAKA,77.26268289,18.21447969,4.384915,422.7097155,553,21,65,1.12,,
KARNATAKA,77.22044382,17.62447333,4.368494,384.2741609,608,21,65,1.12,,
KARNATAKA,76.85804429,17.64765555,3.9997048,374.6659306,495,21,65,1.12,,
KARNATAKA,77.15392861,17.89040208,4.6621537,407.7577671,628,21,65,1.12,,
KARNATAKA,77.39453062,18.18889046,4.883263,410.7231997,615,21,65,1.12,,
KARNATAKA,77.40893995,17.86376939,4.8641224,385.1262157,639,21,65,1.12,,
KARNATAKA,77.43312078,17.99149266,4.650242,392.6645801,562,21,65,1.12,,
KARNATAKA,76.77449409,17.66223109,4.457092,366.8419219,565,21,65,1.12,,
KARNATAKA,76.80211808,17.75744769,4.4606676,373.2727659,597,21,65,1.12,,
KARNATAKA,77.49258747,17.81415529,4.773658,374.8363817,619,21,65,1.12,,
KARNATAKA,77.62749589,17.9256525,4.82943,372.7139093,569,21,65,1.12,,
KARNATAKA,77.29245018,18.08662035,4.6056666,410.7538079,572,21,65,1.12,,
KARNATAKA,77.60117977,18.23624066,4.4950533,399.3243581,522,21,65,1.12,,
KARNATAKA,76.85202287,17.63979823,4.0192814,373.7783679,519,21,65,1.12,,
KARNATAKA,77.31617122,17.92925965,4.5097475,397.3019083,585,21,65,1.12,,
KARNATAKA,77.34860639,18.05659766,4.5004716,404.1275763,553,21,65,1.12,,
KARNATAKA,77.49529063,17.81517925,4.8164687,374.6959639,629,21,65,1.12,,
KARNATAKA,77.53193358,17.99201239,4.6274276,385.095879,561,21,65,1.12,,
KARNATAKA,77.3169572,18.07565048,4.482592,408.0209721,565,21,65,1.12,,
KARNATAKA,77.34220816,17.92569531,4.5786877,394.9600326,600,21,65,1.12,,
KARNATAKA,77.05924412,17.87717495,4.750319,403.4827901,663,21,65,1.12,,
KARNATAKA,77.25196941,18.15041418,4.356425,418.6865691,548,21,65,1.12,,
KARNATAKA,77.3730636,17.93605079,4.9034734,393.2602513,647,21,65,1.12,,
PONDICHERRY,82.24113897,16.66628605,4.8939295,3.705169021,5,21,65,1.12,,
PONDICHERRY,82.26034067,16.67189114,4.9949503,3.815028932,0,21,65,1.12,,
PONDICHERRY,82.19084968,16.6483694,4.4689393,7.34360213,5,21,65,1.12,,
PONDICHERRY,82.24863801,16.69272133,4.9514413,6.212650232,7,21,65,1.12,,
PONDICHERRY,82.27743092,16.66417975,4.8162737,3.180883445,3,21,65,1.12,,
PONDICHERRY,82.29766974,16.66960882,4.578135,2.022025106,5,21,65,1.12,,
PONDICHERRY,82.31366296,16.66623493,4.7947807,0.548535136,3,21,65,1.12,,
PONDICHERRY,82.27631407,16.6799943,5.0225606,4.524249195,5,21,65,1.12,,
PONDICHERRY,82.26811862,16.66073995,4.9206223,2.623179916,6,21,65,1.12,,
PONDICHERRY,82.29937335,16.65488194,4.702829,1.136679092,6,21,65,1.12,,
PONDICHERRY,82.26744479,16.64837872,4.9387507,1.27097739,6,21,65,1.12,,
PONDICHERRY,82.19485961,16.63904074,4.5402336,6.643014695,5,21,65,1.12,,
PONDICHERRY,82.31252316,16.65765615,5.0192394,0.042496147,2,21,65,1.12,,
PONDICHERRY,82.2594099,16.69357502,4.995065,6.212840168,5,21,65,1.12,,
PONDICHERRY,82.18104844,16.7088883,5.022505,11.45632734,3,21,65,1.12,,
PONDICHERRY,82.19521538,16.71172201,5.020679,10.65517192,1,21,65,1.12,,
PONDICHERRY,82.20579644,16.69612583,4.550479,8.608644474,5,21,65,1.12,,
PONDICHERRY,82.28923393,16.66903122,4.587034,2.711696231,3,21,65,1.12,,
PONDICHERRY,82.18442352,16.67276586,4.551864,8.842067245,5,21,65,1.12,,
PONDICHERRY,82.22902954,16.6665237,4.801775,4.519324261,5,21,65,1.12,,
PONDICHERRY,82.26933146,16.68178739,5.041651,4.948744459,3,21,65,1.12,,
PONDICHERRY,82.21691921,16.68520784,4.6704493,6.919153061,4,21,65,1.12,,
PONDICHERRY,82.2138776,16.63526603,4.6821103,4.576847182,5,21,65,1.12,,
PONDICHERRY,82.32136176,16.66561846,5.071354,0.072412127,5,21,65,1.12,,
PONDICHERRY,82.23752238,16.67132784,4.897847,4.381997443,9,21,65,1.12,,
PONDICHERRY,82.28769685,16.6691827,4.641536,2.863446725,3,21,65,1.12,,
PONDICHERRY,82.20417232,16.64842866,4.6510415,5.950282074,5,21,65,1.12,,
PONDICHERRY,82.28332713,16.64766345,4.830047,1.393367684,5,21,65,1.12,,
PONDICHERRY,82.18659367,16.65476575,4.404599,7.934825659,7,21,65,1.12,,
PONDICHERRY,82.23434152,16.63843718,4.9546585,2.57804159,2,21,65,1.12,,
PONDICHERRY,82.17806756,16.70044373,4.702529,11.07782518,4,21,65,1.12,,
PONDICHERRY,82.29474308,16.66994223,4.5632887,2.281070405,4,21,65,1.12,,
PONDICHERRY,82.30832023,16.66225026,4.660277,0.630694233,5,21,65,1.12,,
PONDICHERRY,82.26336004,16.65695746,5.007883,2.167851952,4,21,65,1.12,,
PONDICHERRY,82.21639261,16.63260607,4.7842174,4.240514216,1,21,65,1.12,,
PONDICHERRY,82.18521609,16.68253745,4.4828362,9.298924952,6,21,65,1.12,,
PONDICHERRY,82.21897663,16.69729762,4.63779,7.867538572,6,21,65,1.12,,
PONDICHERRY,82.20779717,16.63358563,4.6266537,5.158134374,6,21,65,1.12,,
PONDICHERRY,82.19951342,16.63704077,4.5673685,6.106639027,4,21,65,1.12,,
PONDICHERRY,82.19837209,16.65260811,4.5752416,6.658225572,8,21,65,1.12,,
PONDICHERRY,82.23964649,16.66844489,4.8966846,3.99185638,4,21,65,1.12,,
PONDICHERRY,82.31143604,16.66805755,4.606623,0.857501637,4,21,65,1.12,,
PONDICHERRY,82.24266769,16.69240333,4.936585,6.320556207,9,21,65,1.12,,
PONDICHERRY,82.20374327,16.63703673,4.6171813,5.670254265,7,21,65,1.12,,
PONDICHERRY,82.20467861,16.70031737,4.6821494,9.039373156,5,21,65,1.12,,
PONDICHERRY,82.21003026,16.67801221,4.6198835,6.869608359,6,21,65,1.12,,
PONDICHERRY,82.28327908,16.65802407,4.625481,2.523629508,5,21,65,1.12,,
PONDICHERRY,82.22818366,16.64890819,4.856462,3.500935366,4,21,65,1.12,,
PONDICHERRY,82.25894176,16.67002602,5.047983,3.606439183,7,21,65,1.12,,
PONDICHERRY,82.26999127,16.6458723,4.9264884,1.132669127,7,21,65,1.12,,
PONDICHERRY,82.28491755,16.65710977,4.6119857,2.451252935,4,21,65,1.12,,
PONDICHERRY,82.19423342,16.66824126,4.503842,7.682104477,6,21,65,1.12,,
PONDICHERRY,82.23850939,16.64596783,4.913067,2.35828726,6,21,65,1.12,,
PONDICHERRY,82.21519516,16.70057679,4.656244,8.391919194,5,21,65,1.12,,
PONDICHERRY,82.20648883,16.69374689,4.476287,8.362387616,7,21,65,1.12,,
PONDICHERRY,82.21486886,16.65020609,4.782908,4.891704296,7,21,65,1.12,,
PONDICHERRY,82.22703054,16.66257977,4.7806697,4.38221104,6,21,65,1.12,,
PONDICHERRY,82.18674723,16.7094965,5.0237484,11.07280273,1,21,65,1.12,,
PONDICHERRY,82.29160867,16.67736926,4.7192354,3.076163516,3,21,65,1.12,,
PONDICHERRY,82.26131385,16.65298887,4.976981,1.725165964,4,21,65,1.12,,
PONDICHERRY,82.29424774,16.66158592,4.5233073,1.893454999,5,21,65,1.12,,
PONDICHERRY,82.24326138,16.67965482,4.925238,4.956108501,6,21,65,1.12,,
PONDICHERRY,82.19558033,16.64553687,4.560479,6.793214063,9,21,65,1.12,,
PONDICHERRY,82.30337484,16.67425623,4.49838,1.943022798,6,21,65,1.12,,
PONDICHERRY,82.19129009,16.63810116,4.4309177,6.986586784,8,21,65,1.12,,
PONDICHERRY,82.17786339,16.70919277,5.0462384,11.72730752,1,21,65,1.12,,
PONDICHERRY,82.25007504,16.67260461,5.0020595,4.000669693,6,21,65,1.12,,
PONDICHERRY,82.24257789,16.68686914,4.8794847,5.736447151,9,21,65,1.12,,
PONDICHERRY,82.17880787,16.71617512,5.160345,12.19292335,3,21,65,1.12,,
PONDICHERRY,82.27075779,16.68810738,5.086123,5.534631109,9,21,65,1.12,,
PONDICHERRY,82.25648322,16.6562503,5.0058665,2.096089934,0,21,65,1.12,,
PONDICHERRY,82.20726143,16.64429891,4.6696877,5.538472687,3,21,65,1.12,,
PONDICHERRY,82.17795344,16.71731232,5.160345,12.34661463,6,21,65,1.12,,
PONDICHERRY,82.21607419,16.70000848,4.656244,8.287737912,5,21,65,1.12,,
PONDICHERRY,82.18611607,16.66579773,4.4678054,8.361697832,8,21,65,1.12,,
PONDICHERRY,82.19964033,16.63415143,4.5201263,6.022521539,7,21,65,1.12,,
PONDICHERRY,82.18821378,16.67288922,4.540406,8.487584568,7,21,65,1.12,,
PONDICHERRY,82.18799134,16.68178598,4.56456,9.004942551,8,21,65,1.12,,
PONDICHERRY,82.27331007,16.64899367,4.820576,1.514753246,7,21,65,1.12,,
PONDICHERRY,82.31058121,16.65709987,4.791755,0.083525393,5,21,65,1.12,,
PONDICHERRY,82.2215935,16.66973463,4.8073525,5.338557282,5,21,65,1.12,,
PONDICHERRY,82.22028356,16.63483225,4.8547773,3.911073103,7,21,65,1.12,,
PONDICHERRY,82.24460927,16.64817299,5.0304036,1.921584628,6,21,65,1.12,,
PONDICHERRY,82.17448624,16.71370324,5.0849276,12.33092418,1,21,65,1.12,,
PONDICHERRY,82.21626762,16.65685158,4.6857877,5.017151296,4,21,65,1.12,,
PONDICHERRY,82.20959342,16.65898986,4.71303,5.762613319,7,21,65,1.12,,
PONDICHERRY,82.19804517,16.69453849,4.543088,9.04907964,12,21,65,1.12,,
PONDICHERRY,82.22153644,16.69066332,4.7712255,7.104023588,5,21,65,1.12,,
PONDICHERRY,82.24829069,16.66074917,4.997863,2.811419607,5,21,65,1.12,,
PONDICHERRY,82.30076691,16.65474695,4.702829,0.991086463,4,21,65,1.12,,
PONDICHERRY,82.20082367,16.63483684,4.5201263,5.914499647,7,21,65,1.12,,
PONDICHERRY,82.19001637,16.63804601,4.4309177,7.11744575,8,21,65,1.12,,
PONDICHERRY,82.32821835,16.66337643,5.3262124,0.815630077,0,21,65,1.12,,
PONDICHERRY,82.2507477,16.65355641,4.969361,1.978287784,5,21,65,1.12,,
PONDICHERRY,82.22021556,16.66473824,4.762933,5.103070704,3,21,65,1.12,,
PONDICHERRY,82.19082325,16.65209574,4.4384775,7.427739863,5,21,65,1.12,,
PONDICHERRY,82.23221216,16.69352075,4.8271093,6.822291724,6,21,65,1.12,,
PONDICHERRY,82.17743777,16.71955727,5.185241,12.5635648,8,21,65,1.12,,
PONDICHERRY,82.22453522,16.63663595,4.8994913,3.561864153,5,21,65,1.12,,
PONDICHERRY,82.25018169,16.64625851,4.931761,1.338517635,0,21,65,1.12,,
PONDICHERRY,82.30508011,16.66097071,4.591913,0.803110458,5,21,65,1.12,,
PONDICHERRY,82.21997686,16.6320803,4.7963614,3.855451135,7,21,65,1.12,,
PONDICHERRY,82.19335976,16.64824014,4.4847536,7.078083072,7,21,65,1.12,,
PONDICHERRY,82.33050489,16.66173768,5.452679,1.119579223,0,21,65,1.12,,
PONDICHERRY,82.19566264,16.64315311,4.533492,6.694483087,6,21,65,1.12,,
PONDICHERRY,82.21639286,16.68631187,4.6118793,7.048809858,3,21,65,1.12,,
PONDICHERRY,82.19776045,16.69579249,4.5442386,9.168046695,7,21,65,1.12,,
PONDICHERRY,82.22701233,16.65675847,4.8592734,4.005923067,5,21,65,1.12,,
PONDICHERRY,82.19589855,16.65387631,4.5271974,6.949298592,7,21,65,1.12,,
PONDICHERRY,82.2448695,16.64917521,4.9542713,1.971094308,9,21,65,1.12,,
PONDICHERRY,82.23287948,16.66969183,4.8629546,4.512980618,5,21,65,1.12,,
PONDICHERRY,82.26473528,16.6667104,5.033397,3.249443897,4,21,65,1.12,,
PONDICHERRY,82.29400497,16.65288904,4.8305726,1.637440539,8,21,65,1.12,,
PONDICHERRY,82.25756054,16.63918167,4.928127,0.231921741,4,21,65,1.12,,
PONDICHERRY,82.23315473,16.66755501,4.8253484,4.309703874,6,21,65,1.12,,
PONDICHERRY,82.19934855,16.64437825,4.631787,6.372047216,4,21,65,1.12,,
PONDICHERRY,82.32394777,16.65935914,5.242671,0.751291407,0,21,65,1.12,,
PONDICHERRY,82.26544272,16.65092517,4.946753,1.508618225,5,21,65,1.12,,
PONDICHERRY,82.3006418,16.65331143,4.702829,0.953111443,5,21,65,1.12,,
PONDICHERRY,82.18429088,16.67040712,4.522929,8.742691227,5,21,65,1.12,,
PONDICHERRY,82.2003203,16.69654805,4.511879,9.036614739,7,21,65,1.12,,
PONDICHERRY,82.27305976,16.65026498,4.820576,1.657871544,4,21,65,1.12,,
PONDICHERRY,82.20823642,16.64465808,4.6696877,5.44410462,4,21,65,1.12,,
PONDICHERRY,82.20106646,16.70485591,4.751093,9.671936637,7,21,65,1.12,,
PONDICHERRY,82.26297002,16.68897062,5.0446663,5.709465703,5,21,65,1.12,,
PONDICHERRY,82.27789581,16.64050723,4.87397,0.562307014,0,21,65,1.12,,
PONDICHERRY,82.25223623,16.65518411,4.9277263,2.083797935,4,21,65,1.12,,
PONDICHERRY,82.25629119,16.66058566,4.97138,2.575238025,0,21,65,1.12,,
PONDICHERRY,82.22351621,16.70055806,4.7158575,7.932992584,5,21,65,1.12,,
PONDICHERRY,82.21655172,16.67046994,4.678884,5.800301386,3,21,65,1.12,,
PONDICHERRY,82.26655392,16.6593408,4.9811287,2.447157006,5,21,65,1.12,,
PONDICHERRY,82.28503067,16.66718244,4.6598163,3.027729716,3,21,65,1.12,,
PONDICHERRY,82.24118818,16.69312128,4.925973,6.441217009,8,21,65,1.12,,
PONDICHERRY,82.21580992,16.64401918,4.7415314,4.637634792,10,21,65,1.12,,
PONDICHERRY,82.25392254,16.65044455,4.9796243,1.529340382,3,21,65,1.12,,
PONDICHERRY,82.24054953,16.68875659,4.9360156,6.002482295,9,21,65,1.12,,
PONDICHERRY,82.23187501,16.63784874,4.878455,2.824780586,4,21,65,1.12,,
PONDICHERRY,82.22502731,16.66667901,4.7877645,4.840083733,6,21,65,1.12,,
PONDICHERRY,82.30542623,16.6708202,4.4618134,1.513557447,3,21,65,1.12,,
PONDICHERRY,82.3412648,16.6646579,5.6590676,1.689717258,0,21,65,1.12,,
PONDICHERRY,82.27879648,16.64313793,4.892957,0.854962372,8,21,65,1.12,,
PONDICHERRY,82.32818553,16.66666224,5.2535796,0.593366042,0,21,65,1.12,,
PONDICHERRY,82.24375469,16.63628851,4.956416,1.546612362,4,21,65,1.12,,
PONDICHERRY,82.25927251,16.68933113,5.0433364,5.743060072,0,21,65,1.12,,
PONDICHERRY,82.2698896,16.67256382,4.995238,3.945058414,7,21,65,1.12,,
PONDICHERRY,82.23487548,16.70192663,4.8629937,7.578060497,7,21,65,1.12,,
PONDICHERRY,82.23151795,16.64178975,4.8267045,2.945576573,5,21,65,1.12,,
PONDICHERRY,82.20360059,16.6359026,4.6171813,5.653009639,8,21,65,1.12,,
PONDICHERRY,82.22238183,16.68859104,4.8048983,6.863681507,6,21,65,1.12,,
PONDICHERRY,82.19332843,16.64750218,4.4847536,7.065562285,4,21,65,1.12,,
GOA,73.87393524,15.55407489,3.2849295,6.646927286,2,21,65,1.12,,
GOA,74.16603659,15.51721545,2.4479818,26.162574,76,21,65,1.12,,
GOA,74.19412179,15.51400293,2.9472504,28.68770054,104,21,65,1.12,,
GOA,74.04048289,15.45000735,2.7821746,10.77989847,8,21,65,1.12,,
GOA,74.03555611,15.38703117,2.9490952,8.235708548,69,21,65,1.12,,
GOA,73.92950192,15.48003591,3.177008,4.782548793,0,21,65,1.12,,
GOA,73.88840571,15.39209941,3.936518,1.085786104,80,21,65,1.12,,
GOA,74.2553597,15.36498811,2.3504627,31.90306518,155,21,65,1.12,,
GOA,73.92563333,15.48968691,3.0883546,5.877522016,4,21,65,1.12,,
GOA,74.00885581,15.53859379,3.0122814,13.8730705,17,21,65,1.12,,
GOA,73.85409976,15.40119994,3.844562,0.155871496,0,21,65,1.12,,
GOA,74.17510017,15.54254873,2.3741405,28.41254096,94,21,65,1.12,,
GOA,73.82892363,15.60318408,3.4634109,4.959757207,24,21,65,1.12,,
GOA,73.83494542,15.52995223,3.8240716,2.664687368,66,21,65,1.12,,
GOA,73.81171257,15.48273201,4.150297,0.280597062,9,21,65,1.12,,
GOA,74.14362542,15.31118783,2.862179,21.3979142,90,21,65,1.12,,
GOA,74.00109417,15.35794383,3.168318,5.308277346,6,21,65,1.12,,
GOA,74.02295431,15.55667146,2.9605525,16.37971198,43,21,65,1.12,,
GOA,74.173616,15.63484926,3.2491262,33.80179842,294,21,65,1.12,,
GOA,74.10501717,15.24257585,2.438502,18.66834074,13,21,65,1.12,,
GOA,73.92252199,15.35855723,3.3166583,3.880378596,17,21,65,1.12,,
GOA,73.96064241,15.45494278,3.7131176,3.510357492,68,21,65,1.12,,
GOA,74.16453079,15.41815488,2.159283,22.35519822,56,21,65,1.12,,
GOA,74.04555423,15.42685416,2.7144504,10.21327649,27,21,65,1.12,,
GOA,74.18607657,15.52463895,2.72239,28.45118579,121,21,65,1.12,,
GOA,74.03542035,15.54230351,3.0486467,15.99030067,-1,21,65,1.12,,
GOA,73.87973973,15.59380308,3.4780254,7.368977578,19,21,65,1.12,,
GOA,73.89250898,15.68987744,3.7193127,4.375613534,41,21,65,1.12,,
GOA,74.06006677,15.23248401,2.5434687,13.7114986,12,21,65,1.12,,
GOA,73.86373302,15.73727109,3.8278446,7.015310595,156,21,65,1.12,,
GOA,74.12448757,15.52371364,2.3840537,22.5937073,36,21,65,1.12,,
GOA,73.87299941,15.38802864,3.9708824,1.165426698,73,21,65,1.12,,
GOA,74.13671077,15.61782093,2.4176388,29.59158159,89,21,65,1.12,,
GOA,74.24828948,15.35980151,2.5966344,31.19125225,101,21,65,1.12,,
GOA,74.02397402,15.43359031,3.5560045,8.381389576,198,21,65,1.12,,
GOA,73.85879725,15.40591306,4.007363,0.46851406,0,21,65,1.12,,
GOA,74.09458763,15.2593212,2.403012,18.01049836,23,21,65,1.12,,
GOA,73.7793237,15.74568202,3.9853652,9.18681994,83,21,65,1.12,,
GOA,74.07237913,15.6131597,2.4703772,24.5566597,32,21,65,1.12,,
GOA,74.09454259,15.17578985,2.3581014,15.87017725,93,21,65,1.12,,
GOA,73.79908248,15.60446991,3.4572923,4.580784491,48,21,65,1.12,,
GOA,74.08187155,15.41454229,2.6481674,13.55449907,22,21,65,1.12,,
